code,ticker,name,price,ma50,ma150,ma200,market_cap,price_to_52w_low_pct,price_to_52w_high_pct,estimated_52w_low,estimated_52w_high,price_above_ma50_pct,ma50_above_ma150_pct,ma150_above_ma200_pct,futu_filter_price_gt_ma50,futu_filter_ma50_gt_ma150,futu_filter_ma150_gt_ma200,futu_filter_gt_30_pct_above_52w_low,futu_filter_market_cap_gte_min,futu_filter_within_25_pct_of_52w_high
US.BC,BC,宾士域,77.4,75.954,75.16,71.955,5029021501,61.4,-13.812,47.95539033,89.80368497,1.903783869,1.056412986,4.454172747,True,True,True,True,True,True
US.BCBP,BCBP,BCB银行,9.63,9.197,8.327,8.319,167207201.9,35.245,-7.556,7.120411106,10.41711739,4.708056975,10.44794043,0.0961654045,True,True,True,True,True,True
US.BCHMY,BCHMY,BACHEM HOLDING AG UNSPON ADS EACH REP 0.1 ORD,9.55,8.749,7.702,7.327,7156344070,78.606,-23.843,5.346964828,12.53988471,9.155332038,13.59387172,5.118056503,True,True,True,True,True,True
US.BE,BE,Bloom Energy,281.385,199.731,149.268,127.013,8.00382378e+10,1554.232,-9.23,17.01000827,309.9977966,40.88198627,33.80697805,17.52182847,True,True,True,True,True,True
US.BEAM,BEAM,Beam Therapeutics,28.195,27.719,27.218,25.527,2900679439,83.68,-22.626,15.35006533,36.43988937,1.717233666,1.840693659,6.624358522,True,True,True,True,True,True
US.BELFA,BELFA,Bel Fuse-A,227.85,217.441,179.595,163.852,2898868790,263.574,-17.506,62.66949782,276.2019056,4.787045681,21.07296974,9.608060933,True,True,True,True,True,True
US.BELFB,BELFB,Bel Fuse-B,257.17,237.934,199.721,184.386,3606219559,273.39,-16.576,68.87436728,308.2686038,8.084594888,19.1331908,8.316791947,True,True,True,True,True,True
US.BEN,BEN,Franklin Resources,31.87,26.503,24.765,24.473,1.656083635e+10,59.989,-1.757,19.92011951,32.43997028,20.25053767,7.017968908,1.193151636,True,True,True,True,True,True
US.BEP,BEP,Brookfield Renewable Partners LP,33.755,32.895,30.043,28.73,1.02370802e+10,57.625,-6.157,21.4147502,35.96965144,2.614379085,9.493059947,4.570135747,True,True,True,True,True,True
US.BESIY,BESIY,BE SEMICONDUCTOR INDUSTRIES NV ORD EUR0.91 (NY REG SHARES),302.144,249.562,201.243,186.173,2.393592956e+10,160.37,-3.391,116.0440911,312.7493298,21.06971414,24.01027613,8.094621669,True,True,True,True,True,True
US.BFC,BFC,Bank First,141.54,139.444,133.696,131.235,1580034940,31.647,-7.139,107.5147933,152.421361,1.503112361,4.299305888,1.875261935,True,True,True,True,True,True
US.BFCC,BFCC,BANKFIRST CAPITAL CORPORATION,63.15,56.999,50.117,47.72,335587625.2,71.607,-1.235,36.79919817,63.93965474,10.79141739,13.73186743,5.023051132,True,True,True,True,True,True
US.BFH,BFH,Bread Financial,86.115,80.219,73.241,70.056,3479654402,76.924,-13.129,48.6734417,99.1297441,7.349879704,9.527450472,4.54636291,True,True,True,True,True,True
US.BHE,BHE,Benchmark Electronics,84.31,65.689,53.69,49.993,3024792905,147.649,-3.898,34.0441512,87.72970386,28.34721186,22.34866828,7.395035305,True,True,True,True,True,True
US.BHKLY,BHKLY,中银香港(ADR),117.154,110.576,104.085,101.337,6.193217493e+10,50.778,-8.279,77.69966441,127.7286554,5.94884966,6.236249219,2.711743983,True,True,True,True,True,True
US.BHP,BHP,必和必拓,84.41,76.405,66.639,63.126,2.144302752e+11,92.331,-7.698,43.88788079,91.44980607,10.47706302,14.65508186,5.565060355,True,True,True,True,True,True
US.BIIB,BIIB,渤健公司,192.435,185.378,177.012,167.718,2.841054861e+10,58.971,-6.571,121.0503803,205.9692387,3.806816343,4.72623325,5.541444568,True,True,True,True,True,True
US.BIP,BIP,Brookfield基础设施,38.009,36.591,35.65,34.359,1.748442913e+10,33.115,-5.731,28.55350637,40.31972334,3.875269875,2.639551192,3.757385256,True,True,True,True,True,True
US.BK,BK,纽约梅隆银行,137.13,125.793,118.022,114.4,9.412315844e+10,59.829,-1.06,85.79794656,138.599151,9.012425175,6.584365627,3.166083916,True,True,True,True,True,True
US.BKHYY,BKHYY,BANK HAPOALIM B.M. SPONS ADR EA REPR 5 ORD SHS ILS1,129.745,129.064,119.022,112.565,3.399282321e+10,73.88,-11.133,74.61755233,145.9990773,0.5276451993,8.437095663,5.736241283,True,True,True,True,True,True
US.BKKLY,BKKLY,BANGKOK BANK PUBLIC CO UNSP ADR EACH REPR 5 COM,26.2,25.516,25.235,24.743,1.000233677e+10,32.128,-4.973,19.82925648,27.57111137,2.680670952,1.113532792,1.988441175,True,True,True,True,True,True
US.BKR,BKR,Baker Hughes,64.57,62.351,54.852,52.474,6.406779645e+10,83.351,-7.973,35.2166064,70.16419094,3.55888438,13.67133377,4.531768114,True,True,True,True,True,True
US.BKRIY,BKRIY,BANK OF IRELAND GROUP PLC UNSPON ADR EACH REP 1 ORD SHS,19.19,18.441,18.115,17.289,1.823277709e+10,57.44,-6.487,12.18877033,20.52121095,4.061601865,1.79961358,4.777604257,True,True,True,True,True,True
US.BKSY,BKSY,BlackSky Technology,41.16,31.954,24.792,23.473,1527407510,316.752,-7.919,9.876377318,44.6997752,28.81016461,28.88835108,5.619222085,True,True,True,True,True,True
US.BKUT,BKUT,BANK OF UTICA,680,554.952,487.664,478.391,170000000,68.744,-8.216,402.977291,740.8698684,22.53311998,13.79802487,1.938372586,True,True,True,True,True,True
US.BKUTK,BKUTK,BANK OF UTICA,625,606.733,533.699,514.397,156250000,33.746,-6.296,467.3036951,666.9939384,3.010714763,13.68449257,3.752354699,True,True,True,True,True,True
US.BLDP,BLDP,巴拉德动力系统,4.025,2.998,2.849,2.714,1213440292,224.596,-17.181,1.240002958,4.859995895,34.25617078,5.22990523,4.974207811,True,True,True,True,True,True
US.BLFBY,BLFBY,BALFOUR BEATTY UNSPON ADR EA REPR 2 ORD SHS,22.61,21.86,19.914,18.918,5421710776,82.565,-8.624,12.38463013,24.74391525,3.430924062,9.772019685,5.264827149,True,True,True,True,True,True
US.BLHK,BLHK,BLUEHARBOR BANK (NC),42.75,40.048,33.706,31.1,126512811,76.144,-2.285,24.26991552,43.74968019,6.746903716,18.81564113,8.379421222,True,True,True,True,True,True
US.BLSFY,BLSFY,BLUESCOPE STEEL LTD UNSP ADR EACH REP 5 ORD SHS,106.61,100.301,87.605,83.457,9340686962,72.935,-5.904,61.64743979,113.2991838,6.290066899,14.4923235,4.970224187,True,True,True,True,True,True
US.BLX,BLX,拉丁美洲出口银行,52.595,51.872,47.015,46.136,1958122790,42.634,-7.819,36.87409734,57.05622634,1.393815546,10.33074551,1.905236692,True,True,True,True,True,True
US.BMBN,BMBN,BENCHMARK BANCSHARES,38.61,37.052,31.92,30.092,171831218.1,60.931,-0.745,23.99164859,38.89980354,4.20490122,16.07769424,6.07470424,True,True,True,True,True,True
US.BMO,BMO,蒙特利尔银行,151.985,143.815,134.573,130.619,1.073311617e+11,53.57,-2.573,98.96789738,155.9988504,5.680909502,6.867648042,3.027124691,True,True,True,True,True,True
US.BNDSY,BNDSY,BANCO DE SABADELL SA UNSP ADR EACH REP 2 ORD,7.55,7.466,7.459,7.398,1.850362347e+10,31.377,-10.225,5.74682022,8.409913673,1.125100455,0.0938463601,0.8245471749,True,True,True,True,True,True
US.BNL,BNL,Broadstone Net Lease,19.575,19.365,18.35,18.035,3753830314,36.981,-4.395,14.29030303,20.47487056,1.084430674,5.53133515,1.746603826,True,True,True,True,True,True
US.BNPQY,BNPQY,法国巴黎银行ADR,50.79,49.954,47.108,46.258,1.117480876e+11,39.279,-8.864,36.46637325,55.72989817,1.673539656,6.041436699,1.837519997,True,True,True,True,True,True
US.BNS,BNS,丰业银行,76.9,72.865,70.915,67.971,9.469724845e+10,58.391,-2.658,48.55073836,78.99981508,5.537638098,2.749770852,4.331258919,True,True,True,True,True,True
US.BORR,BORR,Borr Drilling,6.185,5.679,4.621,4.143,1906223649,299.032,-2.29,1.550001002,6.329955992,8.91001937,22.89547717,11.53753319,True,True,True,True,True,True
US.BORT,BORT,BANK OF BOTETOURT BUCHANAN VA,52.38,46.469,39.393,37.381,103200647.4,63.278,0,32.08025576,52.38,12.72030816,17.96258218,5.382413526,True,True,True,True,True,True
US.BOTJ,BOTJ,詹姆斯金融银行,23.01,21.94,19.355,18.216,104542207.4,80.086,-22.759,12.77722866,29.78987843,4.876937101,13.35572204,6.25274484,True,True,True,True,True,True
US.BOUYY,BOUYY,BOUYGUES UNSP ADR EACH REPR 0.2 ORD,11.73,11.463,10.446,9.93,2.261694449e+10,49.217,-6.16,7.861034601,12.5,2.329233185,9.735784032,5.196374622,True,True,True,True,True,True
US.BPCGY,BPCGY,BANCO COMERCIAL PORTUGUES S.A. UNSP ADR EACH REPR 10 ORD SHS(POST SPLT),10.675,9.986,9.527,8.571,1.580859341e+10,79.147,-10.519,5.958793616,11.92990691,6.899659523,4.817886008,11.15389103,True,True,True,True,True,True
US.BPOP,BPOP,大众银行,143.54,140.609,129.569,127.36,9263742750,46.381,-6.151,98.05917435,152.9478204,2.084503837,8.520556615,1.734453518,True,True,True,True,True,True
US.BPXXY,BPXXY,BPER BANCA SPA UNSP ADR EA REPR 2 ORD EUR0.00,30,27.528,20.918,17.627,3.125744733e+10,155.067,-8.312,11.76161558,32.71965797,8.97994769,31.59957931,18.67022182,True,True,True,True,True,True
US.BPYUP,BPYUP,BROOKFIELD PPTY REIT INC 6.375% SER A CUMULATIVE PERP RED PRF SHS,25.2,25.114,24.692,23.914,252000000,52.957,-0.63,16.47521853,25.35976653,0.3424384805,1.709055565,3.253324412,True,True,True,True,True,True
US.BRELY,BRELY,BRAZILIAN RARE EARTHS LIMITED SPON ADR EACH REP 5 ORD SHS,20.73,16.89,14.852,13.019,1161517302,238.448,-0.765,6.125017728,20.88980702,22.73534636,13.72205764,14.07942238,True,True,True,True,True,True
US.BRUN,BRUN,Boost Run,29.605,14.154,12.712,12.267,1444092644,192.828,-6.015,10.11003046,31.4997074,109.1634874,11.34361233,3.627618815,True,True,True,True,True,True
US.BSRR,BSRR,塞拉银行,37.37,34.99,33.161,32.096,488769106.1,44.989,-2.493,25.77436909,38.32545356,6.801943412,5.515515214,3.318170489,True,True,True,True,True,True
US.BTE,BTE,Baytex Energy,5.09,4.439,3.546,3.217,3682106000,234.426,-2.862,1.522010848,5.239967881,14.66546519,25.18330513,10.22691949,True,True,True,True,True,True
US.BTI,BTI,英美烟草,64.93,58.609,56.592,55.711,1.404789944e+11,59.953,-3.521,40.59317424,67.29961961,10.78503302,3.564108001,1.581375312,True,True,True,True,True,True
US.BTSG,BTSG,BrightSpring Health Services,57.71,46.468,39.82,36.127,1.119103075e+10,203.577,-1.636,19.01000405,58.66983856,24.19299303,16.69512808,10.22227143,True,True,True,True,True,True
US.BUD,BUD,百威英博,80.93,72.893,68.226,65.958,1.578938846e+11,44.591,-0.926,55.97167182,81.68641621,11.02575007,6.840500689,3.438551806,True,True,True,True,True,True
US.BUKS,BUKS,BUTLER NATIONAL CORP,4.02,3.862,3.138,2.794,257581282.9,191.304,-4.285,1.380001648,4.199968657,4.091144485,23.0720204,12.31209735,True,True,True,True,True,True
US.BVFL,BVFL,BV Financial,19.74,19.471,18.557,17.981,170927969.1,40.498,-3.894,14.05002206,20.53982061,1.38154178,4.925365091,3.203381347,True,True,True,True,True,True
US.BVN,BVN,布埃纳文图拉开采,34.525,34.24,30.825,28.039,8768896583,147.59,-20.465,13.94442425,43.40856227,0.8323598131,11.07866991,9.936160348,True,True,True,True,True,True
US.BVS,BVS,Bioventus,10.5,9.56,8.282,7.964,877115242.5,80.722,-6.66,5.810028663,11.24919649,9.832635983,15.4310553,3.992968358,True,True,True,True,True,True
US.BW,BW,Babcock & Wilcox Enterprises,20.37,15.771,9.81,7.927,2774648645,3161.772,-4.634,0.6245071697,21.35981377,29.16111851,60.76452599,23.7542576,True,True,True,True,True,True
US.BWA,BWA,博格华纳,64.37,55.522,50.098,48.078,1.320324875e+10,104.446,-8.441,31.48508653,70.30439389,15.93602536,10.82677951,4.201505886,True,True,True,True,True,True
US.BWAY,BWAY,Brainsway,15.29,14.719,11.42,10.392,612222777,208.577,-11.885,4.955003127,17.35232367,3.879339629,28.88791594,9.892224788,True,True,True,True,True,True
US.BWFG,BWFG,Bankwell Financial,50.5,49.753,47.344,46.037,402645590,54.51,-5.877,32.68396868,53.65319847,1.501417,5.088289963,2.839020788,True,True,True,True,True,True
US.BWLP,BWLP,BW LPG,20.775,17.86,14.801,14.549,3153948398,127.11,-1.306,9.147549646,21.04991185,16.32138858,20.66752246,1.732077806,True,True,True,True,True,True
US.BY,BY,Byline Bancorp,32.17,31.994,30.291,29.614,1460815862,31.948,-5.939,24.38081669,34.20120985,0.5501031443,5.622131986,2.286080908,True,True,True,True,True,True
US.BYLB,BYLB,BOYLE BANCORP INC,117,114.225,97.049,90.884,100411506,47.093,-7.039,79.54151455,125.8592313,2.429415627,17.69827613,6.783372211,True,True,True,True,True,True
US.BZLEY,BZLEY,BEAZLEY PLC (UK) UNSPON ADS EACH REP 2 ORD SHS,32.71,28.539,25.323,23.834,9665397957,59.686,-9.548,20.48394975,36.16282669,14.61508813,12.69991707,6.247377696,True,True,True,True,True,True
US.BZQIY,BZQIY,BEZEQ-ISRAELI TELECOMUNICATION CORP UNSP ADR EACH REPR 5 ORD,14.1,12.596,9.786,9.064,7811006638,151.77,0,5.600349525,14.1,11.94029851,28.71449009,7.965578111,True,True,True,True,True,True
US.C,C,花旗集团,123.72,119.659,112.158,107.961,2.110139809e+11,76.587,-8.119,70.06178258,134.6524309,3.393810746,6.687886731,3.887514936,True,True,True,True,True,True
US.CABA,CABA,Cabaletta Bio,3.36,3.182,2.775,2.546,547048840.6,166.269,-20.685,1.261881781,4.236273088,5.593966059,14.66666667,8.994501178,True,True,True,True,True,True
US.CADL,CADL,Candel Therapeutics,8.26,5.982,5.64,5.628,605212174.1,89.885,-10.895,4.350001317,9.269962404,38.08090939,6.063829787,0.2132196162,True,True,True,True,True,True
US.CAIXY,CAIXY,CAIXABANK SA UNSP ADR EA REPR 1/3 ORD EUR0.00,4.18,3.969,3.811,3.656,8.747287151e+10,60.501,-4.783,2.604345144,4.389972379,5.316200554,4.145893466,4.239606127,True,True,True,True,True,True
US.CALY,CALY,Callaway Golf Company,15.365,14.383,12.944,12.044,2761974955,161.977,-14.638,5.865018685,17.99981256,6.827504693,11.1171199,7.472600465,True,True,True,True,True,True
US.CARE,CARE,Carter Bankshares,26.21,23.355,20.785,20.322,582438882.1,70.843,-3.781,15.34157092,27.23994222,12.22436309,12.36468607,2.278319063,True,True,True,True,True,True
US.CASY,CASY,Caseys General Stores,858.81,757.056,643.179,614.388,3.174078455e+10,99.025,-4.682,431.5086044,900.9945656,13.44074943,17.70533553,4.686126682,True,True,True,True,True,True
US.CAT,CAT,卡特彼勒,889.14,781.328,670.894,612.97,4.095307558e+11,167.297,-4.532,332.6412193,931.3487242,13.79855835,16.46072256,9.449728372,True,True,True,True,True,True
US.CATY,CATY,国泰万通金控,55.87,52.358,50.147,49.477,3745265285,37.49,-3.672,40.6356826,57.99975085,6.70766645,4.40903743,1.354164561,True,True,True,True,True,True
US.CBC,CBC,Central Bancompany,26.64,25.193,23.73,22.524,6387925680,173.142,-4.207,9.753168681,27.80996524,5.743658953,6.16519174,5.354288759,True,True,True,True,True,True
US.CBFV,CBFV,CB金融服务,34.66,34.635,34.264,33.666,175816697.3,31.929,-6.741,26.27170675,37.1653138,0.07218131947,1.082769087,1.776272797,True,True,True,True,True,True
US.CBL,CBL,CBL & Associates Properties,46.43,41.463,36.465,34.629,1436765114,105.189,-4.543,22.62791865,48.63970165,11.97935509,13.70629371,5.30191458,True,True,True,True,True,True
US.CBLUY,CBLUY,中海石油化学(ADR),19.78,10.731,9.61,9.46,1823716000,119.542,0,9.009665577,19.78,84.32578511,11.66493236,1.585623679,True,True,True,True,True,True
US.CBNA,CBNA,Chain Bridge Bancorp,36.8,35.89,34.226,33.142,241474865.6,54.882,-4.415,23.76002376,38.49976461,2.535525216,4.86180097,3.270774244,True,True,True,True,True,True
US.CBOE,CBOE,芝加哥期权交易所,362.63,305.244,275.004,266.245,3.793176401e+10,67.543,-1.484,216.4399587,368.0924926,18.80004193,10.99620369,3.289827039,True,True,True,True,True,True
US.CBTN,CBTN,CITIZENS BANCORP INVT INC,37.65,32.695,28.637,27.628,222962697.6,43.957,0,26.1536431,37.65,15.15522251,14.17047875,3.65209208,True,True,True,True,True,True
US.CC,CC,The Chemours,23.69,22.228,16.865,16.352,3562447926,165.132,-17.078,8.935171914,28.56901667,6.577289905,31.79958494,3.13723092,True,True,True,True,True,True
US.CCHGY,CCHGY,COCA-COLA HBC AG UNSPON ADR EACH REP 1 ORD,57.106,56.884,52.96,51.886,2.081295223e+10,31.823,-11.284,43.32020968,64.36944858,0.3902679136,7.409365559,2.069922522,True,True,True,True,True,True
US.CCNB,CCNB,COASTAL CAROLINA BANCSHARES INC,14.45,14.289,13.426,13.013,109581531.7,36.707,-7.312,10.57005128,15.58993613,1.12674085,6.427826605,3.173749328,True,True,True,True,True,True
US.CCNE,CCNE,CNB金融,29.8,29.55,27.422,26.694,882944587.4,43.496,-6.289,20.7671294,31.79989542,0.8460236887,7.760192546,2.727204615,True,True,True,True,True,True
US.CCO,CCO,Clear Channel Outdoor,2.385,2.382,2.153,1.941,1213925662,138.559,-1.851,0.9997526817,2.42997891,0.1259445844,10.63632141,10.92220505,True,True,True,True,True,True
US.CCOZY,CCOZY,中煤能源(ADR),32.194,30.072,24.683,24.136,2.13422053e+10,81.333,-5.312,17.75407675,34.00008449,7.056397978,21.83284042,2.266324163,True,True,True,True,True,True
US.CCTC,CCTC,CATALYST CREW TECHNOLOGIES CORP,2.32,1.432,0.87,0.867,130232724.4,534.66,-6.498,0.3655500583,2.481230348,62.01117318,64.59770115,0.3460207612,True,True,True,True,True,True
US.CDLR,CDLR,Cadeler AS,28.82,25.662,22.263,21.949,2780865922,87.508,-3.965,15.37001088,30.00989223,12.30613358,15.26748417,1.430589093,True,True,True,True,True,True
US.CDNA,CDNA,CareDx,19.95,19.013,18.41,17.184,1030606646,82.025,-14.156,10.96003296,23.23983039,4.928207016,3.275393808,7.134543762,True,True,True,True,True,True
US.CECO,CECO,CECO环保,82.625,65.986,61.725,58.236,2964009186,218.83,-8.448,25.91506445,90.24925725,25.2159549,6.903199676,5.991139501,True,True,True,True,True,True
US.CELC,CELC,Celcuity,133.945,119.636,103.628,90.432,6532000446,1205.506,-11.306,10.26000646,151.0192347,11.96044669,15.44756243,14.59217976,True,True,True,True,True,True
US.CELJF,CELJF,Cellcom Israel Ltd,13.245,10.948,10.491,9.824,2232496816,375.608,-6.173,2.784856436,14.11640573,20.9810011,4.356114765,6.789495114,True,True,True,True,True,True
US.CERS,CERS,Cerus,2.385,2.031,2.013,1.848,477880003,107.391,-24.285,1.150001688,3.149970283,17.42983752,0.8941877794,8.928571429,True,True,True,True,True,True
US.CF,CF,CF工业控股,124.26,123.631,97.932,94.869,1.908997359e+10,66.324,-12.11,74.70960294,141.381272,0.5087720717,26.2416779,3.228662682,True,True,True,True,True,True
US.CFFI,CFFI,C&F金融,74.67,74.21,72.182,70.962,243003210.5,33.386,-7.803,55.98038775,80.98962005,0.6198625522,2.809564711,1.71923001,True,True,True,True,True,True
US.CFFN,CFFN,Capitol Federal Financial,7.505,7.349,6.87,6.653,951407551.6,44.084,-5,5.208767108,7.9,2.122737787,6.972343523,3.261686457,True,True,True,True,True,True
US.CFNB,CFNB,CALIFORNIA FIRST LEASING CORP,31.57,27.042,24.165,23.016,283479247.6,72.891,-1.343,18.26005981,31.99975673,16.74432364,11.90564867,4.992179353,True,True,True,True,True,True
US.CGEM,CGEM,Cullinan Therapeutics,15.445,14.25,11.88,10.644,949219520.5,171.919,-7.735,5.680000294,16.7398255,8.385964912,19.94949495,11.61217587,True,True,True,True,True,True
US.CGEN,CGEN,Compugen医疗,2.835,2.512,1.996,1.866,268060950,118.918,-12.364,1.295005436,3.234971929,12.85828025,25.85170341,6.966773848,True,True,True,True,True,True
US.CGNT,CGNT,Cognyte Software,9.635,9.13,8.702,8.69,700232826.4,53.179,-17.331,6.290026701,11.65491297,5.531215772,4.918409561,0.1380897583,True,True,True,True,True,True
US.CGNX,CGNX,康耐视,64.82,54.213,46.16,45.609,1.078730881e+10,124.755,-9.847,28.84029276,71.89999224,19.56541789,17.44584055,1.208094894,True,True,True,True,True,True
US.CHBAY,CHBAY,CHIBA BANK UNSP ADR EACH REPR 5 ORD,71.415,64.893,54.726,51.961,9922907575,68.655,0,42.34383801,71.415,10.05039064,18.5780068,5.321298666,True,True,True,True,True,True
US.CHBH,CHBH,CROGHAN BANCSHARES INC,59.36,57.229,52.339,50.795,119032886.6,31.494,-2.672,45.14274416,60.98964327,3.723636618,9.342937389,3.039669259,True,True,True,True,True,True
US.CHCLY,CHCLY,CITIZEN WATCH CO LTD ADR EACH REPR 5 SHS,68.94,32.868,31.594,31.358,3364187411,149.15,0,27.67007827,68.94,109.7480832,4.032411217,0.7525990178,True,True,True,True,True,True
US.CHCT,CHCT,Community Healthcare Trust,16.87,16.351,15.458,15.029,482003290.7,39.355,-4.285,12.10577303,17.6252416,3.174117791,5.776943977,2.854481336,True,True,True,True,True,True
US.CHEF,CHEF,The Chefs' Warehouse,80.68,66.993,64.044,63.631,3289939108,51.654,-2.573,53.20004748,82.81071982,20.43049274,4.604646805,0.649054706,True,True,True,True,True,True
US.CHFHY,CHFHY,中国食品(ADR),11,7.354,6.844,6.717,1538472870,87.832,0,5.856297117,11,49.5784607,7.451782583,1.890725026,True,True,True,True,True,True
US.CHMG,CHMG,Chemung Financial,65.405,59.824,56.383,55.123,315240327.1,54.262,-7.659,42.39864646,70.82985889,9.329031827,6.102903357,2.285797217,True,True,True,True,True,True
US.CHRD,CHRD,Chord Energy,145.34,135.706,107.847,106.009,8182523257,76.832,-3.428,82.19100615,150.4991095,7.099170265,25.83196566,1.733815053,True,True,True,True,True,True
US.CHRN,CHRN,ChronoScale,18.54,11.591,8.444,7.344,2652951284,579.12,-8.849,2.730003534,20.33987559,59.95168665,37.26906679,14.97821351,True,True,True,True,True,True
US.CHRYY,CHRYY,CHORUS LTD SPON ADR EACH REP 5 ORD NZD0.00,30.33,27.775,26.629,26.21,2631960301,43.63,0,21.11675834,30.33,9.198919892,4.303578805,1.598626478,True,True,True,True,True,True
US.CHSTY,CHSTY,中国高速传动(ADR),5.623,4.702,3.715,3.597,367783610.8,160.305,0,2.160158276,5.623,19.58740961,26.5679677,3.280511537,True,True,True,True,True,True
US.CIBEY,CIBEY,商业国际银行,2.35,2.337,2.206,2.072,7753303535,79.656,-16.071,1.308055395,2.799985702,0.5562687206,5.938349955,6.467181467,True,True,True,True,True,True
US.CICHY,CICHY,建设银行(ADR),22.315,21.614,20.525,20.175,2.918806256e+11,34.609,-2.978,16.5776434,22.99993816,3.243268252,5.305724726,1.734820322,True,True,True,True,True,True
US.CIEN,CIEN,Ciena,569.56,461.071,308.969,260.932,8.053488808e+10,704.804,-4.889,70.77002599,598.8371482,23.52978175,49.22888704,18.40977726,True,True,True,True,True,True
US.CIVB,CIVB,Civista Bancshares,24.26,23.487,22.816,22.111,504206100.8,32.123,-13.674,18.36167813,28.10277321,3.291182356,2.940918654,3.188458233,True,True,True,True,True,True
US.CKHGY,CKHGY,CAPITEC BANK HLDGS SPON ADR EACH REPR 0.5 ORD SHS,128.17,126.473,124.564,118.173,2.969707513e+10,39.29,-13.36,92.0166559,147.9339797,1.341788366,1.532545519,5.408172764,True,True,True,True,True,True
US.CKHUY,CKHUY,长和(ADR),9.255,8.095,7.558,7.286,3.544878537e+10,73.791,-1.011,5.325362073,9.349523684,14.32983323,7.105054247,3.733186934,True,True,True,True,True,True
US.CKISY,CKISY,长江基建集团(ADR),43.5,42.928,36.063,34.655,2.192061522e+10,51.567,-1.226,28.7001788,44.03992954,1.33246366,19.03613121,4.062905786,True,True,True,True,True,True
US.CLBK,CLBK,Columbia Financial,19.53,18.221,16.89,16.406,2032047070,42.972,-1.063,13.66001735,19.73983444,7.18401844,7.880402605,2.950140193,True,True,True,True,True,True
US.CLDT,CLDT,Chatham Lodging信托,9.675,8.427,7.336,7.203,451640803.5,63.307,-4.632,5.92442455,10.14491234,14.80954076,14.87186478,1.846452867,True,True,True,True,True,True
US.CLH,CLH,Clean Harbors,304.085,296.159,262.11,256.158,1.606968564e+10,51.03,-4.068,201.3407932,316.9797356,2.676265114,12.99034756,2.323565924,True,True,True,True,True,True
US.CLS,CLS,天弘科技,361.605,338.15,314.845,291.969,4.157485036e+10,231.474,-16.872,109.090004,434.9978347,6.936270886,7.402054979,7.835078382,True,True,True,True,True,True
